mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
13048.0527878, 4860.99720001, 588284.015656
12854.0992737, 1106.02378845, 627105.951309
13526.0820389, 1947.99900055, 741146.087646
12717.0085907, 1199.0070343, 701356.053352
14474.0343094, 1037.95528412, 641986.012459
13063.0731583, 893.950462341, 507182.955742
11957.0493698, 1045.10784149, 614464.998245
13743.0429459, 908.970832825, 689694.046974
16407.9666138, 1125.93173981, 677283.04863
12668.0135727, 2993.94130707, 714367.032051
14469.0275192, 913.023948669, 668812.990189
13022.8996277, 896.93069458, 699025.034904
13188.0044937, 1161.09848022, 656963.944435
13176.0835648, 895.023345947, 670029.044151
13832.9267502, 899.910926819, 684697.031975
13386.964798, 1047.96886444, 510355.949402
13029.9329758, 1034.97505188, 499755.02491
13025.9990692, 4810.9292984, 676478.028297
13746.0231781, 2342.93937683, 625777.006149
14505.0287247, 926.971435547, 679093.003273
13660.0732803, 1908.06388855, 603515.982628
13152.9569626, 1263.97609711, 618258.953094
11799.9315262, 7068.03798676, 432084.918022
13062.0002747, 821.948051453, 585495.948792
12755.9900284, 3604.05445099, 594192.98172
13049.0064621, 8535.02750397, 604635.000229
11842.9660797, 1870.03612518, 591235.995293
12144.0887451, 861.048698425, 513559.937477
11327.9819489, 2297.99747467, 533215.999603
12657.9999924, 1852.03552246, 622233.986855
11945.0092316, 9167.90962219, 624616.026878
12122.0350266, 860.929489136, 656568.050385
11788.0105972, 1811.98120117, 644834.99527
12375.9508133, 1873.97003174, 615359.067917
12352.9434204, 1114.96448517, 610741.972923
12179.9707413, 7342.93460846, 612246.03653
11017.9185867, 6458.04405212, 532168.030739
13597.0115662, 1232.98168182, 550433.039665
12563.9438629, 4624.9628067, 504554.986954
12268.0664062, 1868.96324158, 587035.059929
11247.9925156, 10084.0330124, 557148.933411
12106.0609818, 820.04070282, 538384.914398
12157.0825577, 1241.92237854, 566981.077194
11875.0333786, 4565.95420837, 604457.974434
11086.9407654, 1234.05456543, 636616.945267
12673.9740372, 1845.95584869, 593466.043472
15326.9767761, 914.931297302, 593219.041824
23213.0289078, 893.950462341, 582543.969154
13296.00811, 6115.07892609, 528418.898582
12870.0733185, 823.974609375, 563426.017761
20693.063736, 943.064689636, 550439.00013
12924.9095917, 834.941864014, 590007.066727
13271.0933685, 5151.98707581, 597926.020622
11986.9709015, 2339.95914459, 651805.996895
12156.9633484, 1858.94966125, 668336.033821
12569.0698624, 853.061676025, 627316.951752
11647.939682, 1868.00956726, 642951.011658
11757.9698563, 1281.97669983, 551270.961761
12146.9497681, 3708.00495148, 674620.03231
12169.9571609, 1392.00687408, 653038.978577
11312.0079041, 1042.00839996, 612794.995308
11110.0673676, 872.96962738, 542374.014854
12467.9803848, 909.090042114, 605548.977852
11703.9680481, 1830.93547821, 560768.961906
12444.0193176, 931.978225708, 584475.99411
11741.9958115, 1828.07445526, 594277.977943
11986.9709015, 853.061676025, 671957.969666
11733.0551147, 3592.01431274, 588644.981384
12138.0090714, 4587.05425262, 621243.000031
23784.995079, 5150.9141922, 641180.038452
11674.0465164, 2076.98345184, 690310.001373
11947.0357895, 1235.96191406, 661157.011986
12621.0451126, 5423.06900024, 504567.980766
12009.0246201, 977.039337158, 539017.915726
11965.9900665, 7407.06920624, 615906.953812
12125.9689331, 6046.05674744, 791785.955429
11736.035347, 1873.01635742, 683987.975121
10833.0249786, 1846.90952301, 644823.074341
12023.9257812, 1828.07445526, 636417.984962
12928.0090332, 818.014144897, 577504.992485
11891.9610977, 1852.98919678, 611822.009087
11265.039444, 1817.10720062, 600858.926773
11842.0124054, 1227.02121735, 753702.998161
12419.9390411, 4238.96312714, 519006.01387
11896.0142136, 1237.03479767, 591015.934944
11811.0179901, 5176.90181732, 588610.053062
11819.9586868, 939.965248108, 665300.965309
11872.0531464, 1205.9211731, 634266.018867
11355.0424576, 913.977622986, 581357.002258
11501.0738373, 1226.06754303, 627282.977104
12237.071991, 972.986221313, 611887.097359
12097.0010757, 1816.98799133, 653917.074203
11940.9561157, 13285.0408554, 555948.972702
12148.976326, 864.98260498, 583697.080612
11918.0679321, 10099.0533829, 556089.997292
12539.0291214, 980.973243713, 590941.07151
11237.0252609, 936.031341553, 668972.969055
11182.9042435, 4281.99768066, 613817.095757
12555.9568405, 1828.90892029, 628199.100494
13014.0781403, 8036.97109222, 623699.069023
12338.9959335, 3059.98325348, 587404.01268
11836.0519409, 1055.00221252, 678561.091423
12114.0480042, 2695.91808319, 567451.000214
12340.0688171, 1823.0676651, 572193.980217
12632.9660416, 814.080238342, 578392.982483
14434.0991974, 1952.05211639, 646026.968956
13615.0121689, 1335.02483368, 596729.99382
13368.0105209, 826.001167297, 672901.988029
11433.9590073, 1254.08172607, 741685.986519
11417.0312881, 5920.05252838, 664438.962936
12968.8978195, 923.991203308, 654516.935349
11844.9926376, 1942.03853607, 632619.023323
11803.0309677, 1742.95902252, 561591.029167
11929.9888611, 6412.02926636, 604761.958122
12012.0048523, 1829.02812958, 594155.907631
11950.969696, 1825.92868805, 586115.002632
11981.010437, 1234.05456543, 523986.935616
11488.9144897, 1516.93820953, 654949.069023
22469.0437317, 2038.00201416, 594707.012177
11057.0192337, 4006.98184967, 710507.98893
12845.993042, 3643.03588867, 687479.972839
12216.925621, 1938.93909454, 679756.999016
12045.0258255, 1885.05649567, 638813.972473
11676.9075394, 822.067260742, 559513.926506
11788.0105972, 945.925712585, 561285.018921
12040.9727097, 5324.00608063, 609591.007233
12030.005455, 1829.98180389, 621184.945107
12377.0236969, 7507.08580017, 569814.920425
11255.979538, 924.944877625, 570356.011391
13329.9827576, 1837.96882629, 727610.111237
11389.9707794, 6284.9521637, 680564.045906
12639.9993896, 1294.01683807, 666718.006134
12360.9304428, 1245.02182007, 675312.995911
11949.0623474, 1217.00763702, 567131.996155
12531.9957733, 844.955444336, 546507.954597
12076.0202408, 1227.97489166, 619912.981987
11477.9472351, 13182.0440292, 558822.989464
12089.9677277, 860.929489136, 561267.018318
12082.9343796, 4380.94139099, 544748.067856
12197.971344, 5697.96562195, 644111.990929
11383.0566406, 1930.95207214, 678191.065788
10885.0002289, 1206.04038239, 636263.96656
11258.9597702, 927.925109863, 579472.064972
12425.8995056, 1832.96203613, 720834.0168
12038.9461517, 1868.96324158, 637001.991272
11311.0542297, 1839.0417099, 625880.002975
12728.9295197, 10957.0026398, 555285.930634
11785.030365, 1862.04910278, 643012.046814
12495.9945679, 1872.06268311, 564422.011375
11887.0735168, 848.889350891, 540248.036385
11997.9381561, 6072.99804688, 568597.912788
12413.0249023, 1863.0027771, 658666.014671
10992.0501709, 8100.0328064, 609920.978546
11649.9662399, 1826.04789734, 668671.011925
13732.0756912, 832.915306091, 652711.033821
11726.975441, 1837.96882629, 635787.963867
11929.0351868, 1045.94230652, 601518.034935
12046.9331741, 4243.9699173, 775284.051895
12449.0261078, 1226.06754303, 551753.044128
12205.0046921, 1237.03479767, 577656.030655
12239.9330139, 3709.07783508, 588716.983795
12063.0264282, 1039.98184204, 501497.983932
12084.0072632, 4440.06919861, 708889.007568
10540.9622192, 1820.92189789, 652752.995491
12498.9748001, 1236.91558838, 713555.09758
11926.0549545, 1920.93849182, 709020.972252
11844.0389633, 1232.02800751, 565966.963768
11610.0311279, 1598.00052643, 564391.01696
12185.9312057, 12085.9146118, 625416.994095
11739.0155792, 3763.91410828, 591065.049171
11976.0036469, 5846.97723389, 537762.04586
12045.9794998, 1857.04231262, 572865.009308
12450.0989914, 1582.98015594, 558202.981949
12016.8924332, 9657.97901154, 601814.031601
11333.9424133, 3756.99996948, 603680.01461
12238.0256653, 1232.02800751, 748374.938965
12627.9592514, 1829.02812958, 679907.917976
11814.9518967, 3858.92391205, 616484.999657
12103.9152145, 1248.00205231, 436712.98027
11728.0483246, 962.972640991, 541152.000427
11790.0371552, 8105.99327087, 608345.985413
12205.0046921, 1830.93547821, 630172.014236
12115.0016785, 2349.0190506, 691570.997238
12053.0128479, 1811.02752686, 647300.004959
12246.0126877, 2002.00080872, 538828.015327
10725.9750366, 2996.92153931, 556763.05294
13121.008873, 8187.05558777, 561715.006828
12933.9694977, 1214.02740479, 611981.987953
12243.9861298, 1903.05709839, 600898.02742
12421.9655991, 4523.03886414, 592013.955116
11778.9506912, 1041.05472565, 525545.00103
12367.0101166, 5095.0050354, 586507.916451
12363.07621, 6994.96269226, 629521.965981
12378.9310455, 1217.00763702, 592016.935349
11891.9610977, 5285.97831726, 516389.966011
12044.9066162, 1048.92253876, 496466.040611
11354.0887833, 1388.07296753, 731459.975243
11441.9460297, 992.894172668, 674733.996391
12547.9698181, 1440.04821777, 630846.977234
12001.991272, 860.095024109, 692350.98362
12490.9877777, 15456.9149017, 569563.031197
12290.0009155, 2544.99912262, 540032.029152
12217.0448303, 1839.0417099, 579931.974411
11824.965477, 2161.97967529, 646366.95385
12040.9727097, 3593.08719635, 689252.972603
11961.9369507, 1890.89775085, 532925.009727
10906.9347382, 896.93069458, 531352.996826
13327.0025253, 1245.97549438, 614609.003067
12166.0232544, 946.044921875, 666450.023651
12341.9761658, 1255.03540039, 675837.039948
12428.9989471, 3674.98397827, 588895.082474
13373.0173111, 5430.93681335, 629651.069641
12537.9562378, 1880.04970551, 431807.994843
12726.9029617, 826.954841614, 560464.024544
10667.9201126, 1322.03102112, 632385.969162
23028.0160904, 980.019569397, 673384.070396
10910.987854, 1353.97911072, 607180.118561
13720.035553, 3492.95139313, 679637.074471
12166.0232544, 3973.96087646, 602736.949921
12534.0223312, 1297.95074463, 601510.047913
12685.8949661, 1242.99526215, 606557.965279
12254.9533844, 1819.96822357, 614932.060242
12295.0077057, 1849.05529022, 704657.912254
11849.0457535, 10321.02108, 707003.951073
12246.966362, 1214.02740479, 626814.007759
11482.000351, 6983.04176331, 659609.913826
12773.0369568, 7766.00837708, 656288.981438
12004.0178299, 5241.0364151, 570212.006569
12035.9659195, 909.090042114, 579428.911209
11955.0228119, 886.917114258, 640797.019005
12105.9417725, 2112.98465729, 622776.985168
12165.9040451, 2987.98084259, 664592.027664
11785.9840393, 9640.93208313, 692251.086235
10861.0391617, 3990.05413055, 615689.992905
17894.0296173, 2351.99928284, 576344.966888
11477.9472351, 7210.01625061, 659525.990486
11870.9802628, 3412.00828552, 667265.057564
11747.9562759, 1212.00084686, 671447.038651
12369.0366745, 2270.93696594, 494341.015816
12085.0801468, 1054.04853821, 498386.979103
12256.9799423, 1241.92237854, 578848.004341
12076.0202408, 2300.97770691, 809831.976891
12432.9328537, 7276.05819702, 587038.993835
12431.9791794, 5393.02825928, 663697.004318
11111.9747162, 4772.06707001, 641178.011894
11440.038681, 822.067260742, 573966.97998
11773.9439011, 1363.03901672, 690099.954605
12403.9649963, 6781.93569183, 644419.074059
12174.0102768, 1834.98859406, 613905.072212
12917.0417786, 1228.09410095, 522153.973579
12788.0573273, 942.945480347, 586838.006973
12477.9939651, 1847.98240662, 737257.003784
12241.0058975, 982.999801636, 614296.913147
12875.0801086, 9220.00408173, 633460.998535
11320.9486008, 2645.01571655, 685449.004173
13967.0372009, 3843.90354156, 564814.090729
13808.965683, 3254.05597687, 603832.960129
14559.9842072, 1258.01563263, 703365.921974
12814.9986267, 2411.00788116, 671546.936035
13020.9922791, 1864.07566071, 545583.963394
11267.0660019, 1249.90940094, 467769.026756
14582.9916, 818.014144897, 572235.941887
13793.9453125, 1837.01515198, 621891.021729
26015.0432587, 6814.95666504, 724123.001099
25488.9726639, 7704.01954651, 601132.98893
14207.0055008, 4390.001297, 609967.947006
15963.0775452, 4005.07450104, 581748.008728
26888.012886, 1223.92177582, 556899.07074
23051.0234833, 11626.0051727, 606835.007668
15879.9886703, 1832.96203613, 624369.978905
15420.9136963, 1845.00217438, 554638.981819
28206.9444656, 823.020935059, 592939.019203
23733.0198288, 1013.99421692, 682348.012924
14239.0727997, 1854.06208038, 649603.962898
16378.9987564, 3731.96601868, 625015.02037
24858.9515686, 3740.07225037, 723649.978638
22268.0568695, 941.038131714, 693367.958069
15069.9615479, 1852.03552246, 598466.038704
14070.0340271, 910.997390747, 584667.921066
26602.0298004, 5311.96594238, 677675.008774
27437.9253387, 3636.00254059, 668231.964111
13924.0026474, 7688.99917603, 597041.010857
12802.9584885, 2746.93965912, 408872.008324
11658.0724716, 824.093818665, 603554.010391
13000.0114441, 1971.00639343, 572934.985161
12374.0434647, 2070.90377808, 661079.04911
11865.0197983, 937.938690186, 667217.01622
11826.0383606, 1406.07357025, 603946.92421
12024.0449905, 1237.98847198, 624076.962471
11816.0247803, 1230.00144958, 641402.006149
12176.990509, 5187.98828125, 678050.994873
11974.0962982, 1989.00699615, 704416.036606
11360.0492477, 1818.06087494, 742568.969727
12304.9020767, 7902.02617645, 726495.981216
11523.0083466, 957.012176514, 736490.96489
12467.9803848, 1860.02254486, 726009.011269
22215.0087357, 922.083854675, 678767.91954
21378.993988, 1953.00579071, 698750.972748
19579.0529251, 11929.0351868, 510674.953461
13296.9617844, 1152.99224854, 557765.007019
11995.9115982, 14991.0449982, 583295.941353
12419.9390411, 5012.03536987, 668926.000595
11780.0235748, 1243.94893646, 690814.01825
11588.0966187, 1816.98799133, 526377.081871
12186.050415, 1039.98184204, 468809.962273
11971.950531, 1222.9681015, 474421.024323
12755.0363541, 1860.02254486, 574640.989304
13405.08461, 1840.94905853, 717381.000519
12465.0001526, 1837.01515198, 707118.988037
11922.955513, 3718.0185318, 714617.013931
11530.0416946, 1271.96311951, 676936.030388
11443.9725876, 1971.00639343, 676941.990852
12388.9446259, 2115.96488953, 592073.082924
12638.926506, 1398.92101288, 597217.082977
12161.0164642, 952.959060669, 525720.953941
11937.9758835, 1487.01667786, 541913.986206
12048.9597321, 3735.06546021, 591413.974762
11963.9635086, 3152.01282501, 629222.989082
12015.1042938, 1346.94576263, 597200.989723
11538.9823914, 922.083854675, 676507.949829
12177.9441833, 5573.0342865, 598964.929581
12966.0367966, 1938.10462952, 666502.952576
11839.9858475, 8594.03610229, 668105.006218
11973.9770889, 1881.00337982, 690603.017807
11970.9968567, 6335.02006531, 619433.045387
11883.020401, 1831.0546875, 605623.006821
11186.9573593, 829.100608826, 617793.917656
12153.0294418, 2151.96609497, 713090.062141
11982.9177856, 9039.9980545, 570456.981659
11633.0385208, 4514.93263245, 614531.993866
12197.971344, 1256.108284, 682984.948158
11412.024498, 3023.02837372, 615876.078606
11787.0569229, 5720.01934052, 570488.929749
11713.0279541, 1843.09482574, 716318.011284
11687.040329, 1253.00884247, 712451.934814
11957.0493698, 1814.96143341, 673859.95388
11736.9890213, 831.007957458, 427161.097527
11985.8980179, 2795.1002121, 538866.996765
12223.0052948, 2016.06750488, 640403.032303
11880.9938431, 1885.05649567, 625692.009926
12037.9924774, 11309.9813461, 564900.994301
22552.0133972, 3270.98369598, 609089.970589
12941.9565201, 3471.97055817, 621932.983398
12781.0239792, 1254.08172607, 716790.914536
12119.0547943, 8964.06173706, 699497.938156
12369.0366745, 5674.00455475, 671777.963638
12443.9001083, 1837.01515198, 672905.921936
12408.9717865, 1824.97501373, 505209.088326
12364.0298843, 921.010971069, 577738.046646
12105.9417725, 2024.05452728, 680890.917778
12297.0342636, 1950.02555847, 682230.949402
11124.0148544, 1220.94154358, 581719.040871
13204.9322128, 2001.0471344, 547684.907913
12855.052948, 1850.00896454, 625800.013542
14001.0118484, 6453.03726196, 675938.96389
12685.0605011, 1909.01756287, 539330.005646
12898.0875015, 820.04070282, 582463.026047
13108.0150604, 1814.96143341, 599750.995636
11181.9505692, 2506.01768494, 567228.913307
13971.0903168, 2588.98735046, 567011.9524
13518.0950165, 1941.08486176, 686236.023903
12047.0523834, 6161.09371185, 712978.005409
12010.9319687, 1238.9421463, 674889.087677
11842.9660797, 1245.97549438, 686426.04351
11963.0098343, 1949.07188416, 606709.957123
12006.9980621, 885.009765625, 578305.959702
12030.9591293, 8602.97679901, 609831.094742
12171.0300446, 2081.990242, 690541.982651
12259.9601746, 1850.00896454, 624122.977257
11713.0279541, 3615.97537994, 642943.024635
13906.0020447, 1818.06087494, 586207.032204
11917.9487228, 3121.97208405, 712965.965271
12277.007103, 1886.01016998, 725818.037987
12187.9577637, 1948.95267487, 682636.022568
11831.9988251, 1843.92929077, 602895.975113
12091.9942856, 1392.00687408, 687914.013863
12259.9601746, 1253.96251678, 576652.050018
12725.9492874, 1831.0546875, 596846.938133
12241.0058975, 5563.02070618, 624450.922012
11011.0044479, 873.08883667, 704394.936562
20606.9946289, 3257.98988342, 606592.059135
10820.9848404, 4373.07357788, 644204.0205
11568.903923, 3352.04601288, 588600.993156
12423.992157, 1932.02495575, 712736.964226
11759.0427399, 2924.91912842, 751291.99028
12155.0559998, 7449.98455048, 705299.973488
11985.0635529, 862.002372742, 702485.084534
12251.9731522, 3715.03829956, 704535.961151
11731.0285568, 1822.94845581, 607230.067253
12359.9767685, 1212.95452118, 660376.07193
10967.9698944, 5470.99113464, 681675.076485
11793.0173874, 4732.01274872, 684732.079506
11281.0134888, 1942.03853607, 693310.976028
11897.0870972, 2407.90843964, 676164.984703
12215.0182724, 6778.00178528, 649441.003799
11881.9475174, 1936.07807159, 562584.996223
11821.0315704, 1349.92599487, 639858.007431
12591.958046, 1312.97111511, 677332.043648
12408.9717865, 4747.98679352, 710059.046745
11754.0359497, 2069.95010376, 715623.9748
12038.1116867, 2043.00880432, 550871.968269
12235.9991074, 3253.93676758, 562404.036522
11788.9642715, 2382.99369812, 574383.974075
11021.0180283, 6351.94778442, 615661.025047
11426.9256592, 1878.9768219, 626172.065735
13082.9811096, 864.028930664, 661965.01255
12631.0586929, 1320.0044632, 492419.958115
13082.9811096, 1124.97806549, 542379.021645
13471.9610214, 15817.9998398, 620673.894882
12406.9452286, 1863.95645142, 585386.991501
12020.945549, 3837.94307709, 612751.00708
12719.0351486, 4142.04597473, 683205.962181
11513.9484406, 7026.07631683, 571707.963943
11973.0234146, 1037.0016098, 384984.016418
10689.9738312, 1229.04777527, 609442.949295
14078.9747238, 881.910324097, 562684.059143
16535.9973907, 9323.95458221, 628708.958626
12196.0639954, 2977.96726227, 712468.028069
11779.0699005, 1425.98152161, 608986.020088
12248.0392456, 1841.06826782, 694988.965988
12050.0326157, 964.999198914, 586186.051369
12109.9948883, 6353.02066803, 591940.999031
11981.010437, 2106.07051849, 599838.972092
12274.980545, 1999.97425079, 632930.994034
11884.0932846, 6804.94308472, 482190.966606
14219.9993134, 820.04070282, 536381.959915
13290.0476456, 3270.98369598, 632485.985756
13090.0144577, 1830.93547821, 720823.049545
12629.9858093, 1242.04158783, 695901.989937
12196.8984604, 1043.9157486, 659970.04509
12136.9361877, 5491.9719696, 666976.094246
11786.9377136, 1219.03419495, 684402.942657
11949.0623474, 1858.94966125, 576323.032379
12195.9447861, 3366.94717407, 609483.003616
12372.0169067, 1827.95524597, 565979.957581
11549.949646, 1255.98907471, 467582.10659
10848.0453491, 917.077064514, 585397.005081
12213.9453888, 3963.94729614, 695585.012436
12326.9557953, 823.020935059, 593251.943588
11888.9808655, 926.01776123, 629747.986794
12639.9993896, 914.096832275, 590986.967087
12171.0300446, 8853.07788849, 718060.970306
12272.9539871, 1834.03491974, 656391.978264
11820.9123611, 3178.00045013, 602939.009666
12076.9739151, 1255.03540039, 608810.901642
11910.9153748, 5218.98269653, 714499.950409
12151.0028839, 1840.94905853, 457118.034363
11263.012886, 1341.93897247, 575187.087059
12071.9671249, 3404.97493744, 589931.0112
13785.9582901, 854.015350342, 608425.021172
12138.0090714, 9178.0424118, 602880.001068
11975.0499725, 1907.11021423, 658336.997032
11956.9301605, 1160.02559662, 527686.953545
11490.9410477, 3887.05730438, 638207.912445
11782.8845978, 3706.09760284, 658782.958984
12072.0863342, 1211.04717255, 554090.023041
12256.026268, 3578.90129089, 562425.017357
20885.9443665, 1209.02061462, 605041.027069
11249.0653992, 846.982002258, 624045.014381
12993.9317703, 1839.0417099, 682144.999504
12012.9585266, 6994.00901794, 591670.036316
11093.9741135, 2963.06610107, 638966.917992
----------------

